ID,District,ProjectStartDate,ProposedDateOfCompletion,ProjectID,ProjectID2,ApartmentType,ApartmentCarpetArea,ApartmentNumber,BookedApartment,percentage booked,CreatedOn,AreaOfExclusiveVeranda,AreaOfExclusiveBalcony,AreaOfExclusiveOpenTerrace,ShareOfCommonArea,TotalArea,ApartmentTypeDD,AreaOfExternalWall,Internal Roads & Footpaths,Visitors Parking,"Water conservation, Rain water harvesting",Energy Management,Fire protection and Fire safety requirements,"Electrical meter room, Sub-station, Receiving station",Aggregate area of recreational open space,Open parking,Water supply,"Sewerage (Chamber, Lines, Septic tank, STP)",Storm water drains,Landscaping & Tree planting,Street lighting,Community buildings,Treatment and disposal of sewage and sullage water,Solid waste management and disposal,Public health services,Servant's room with attached toilet,Driver's room with attached toilet,Intercom facility,Outdoor gathering pavilion,Association room,Security cameras,Indoor Games Room,Guest Suite,Reticulated Gas Supply,Sign Boards,Letter box,Solar systems
10899,591,2022-03-08 00:00:00,2027-02-23 00:00:00,10899,10899,Shops and Showrooms,79.35,1,0,0,2022-02-27 14:56:00,0,0,0,18.26,105.23,1142,7.62,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,1BHK,46.91,1,0,0,2022-02-28 18:17:00,54.71,54.71,74.29,21.95,96.24,1137,7.8,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,2BHK,60.9,1,0,0,2022-02-28 18:17:00,70.39,70.39,77.23,22.69,99.92,1138,9.5,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,2BHK,60.92,1,1,1,2022-02-28 18:17:00,73,73,79.84,23.59,103.43,1138,12.08,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,2BHK,60.9,4,2,0.5,2022-02-28 18:17:00,69.13,69.13,75.97,22.44,98.41,1138,8.23,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,2BHK,61.7,3,0,0,2022-02-28 18:17:00,71.28,71.28,78.69,23.25,101.94,1138,9.58,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,2BHK,63.99,4,0,0,2022-02-28 18:17:00,73.22,73.22,80.06,23.68,103.71,1138,9.23,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,2BHK,60.92,3,1,0.3333333333,2022-02-28 18:17:00,69.69,69.69,76.53,22.61,99.14,1138,8.77,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,593,2017-11-03 00:00:00,2022-05-30 00:00:00,10900,10900,3BHK,75.57,3,0,0,2022-02-28 18:17:00,86.8,86.8,93.64,27.66,121.3,1139,11.95,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,2BHK,71.55,6,0,0,2023-04-19 12:46:00,4.51,0,0,21.4,105.12,1138,7.66,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,2BHK,71.6,10,5,0.5,2023-04-19 12:46:00,4.49,0,0,21.32,104.72,1138,7.31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,2BHK,72.22,9,1,0.1111111111,2023-04-19 12:46:00,4.43,0,0,21.4,106.18,1138,8.13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,2BHK,67,2,2,1,2023-04-19 12:46:00,3.89,0,0,20.08,98.65,1138,7.68,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,3BHK,75.58,2,0,0,2023-04-19 12:46:00,7.32,0,0,23.47,115.28,1139,8.91,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,3BHK,70.45,1,0,0,2023-04-19 12:46:00,6.81,0,0,21.9,107.6,1139,8.44,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,3BHK,103.7,6,1,0.1666666667,2023-04-19 12:46:00,8.38,0,0,31.29,153.7,1139,10.33,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,601,2022-02-01 00:00:00,2027-04-30 00:00:00,10901,10901,3BHK,104.09,19,5,0.2631578947,2023-04-19 12:46:00,8.98,0,0,31.61,155.29,1139,10.61,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,77.6,1,0,0,2023-04-08 13:40:00,0,5.33,22.49,23.28,137.82,1139,9.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,80.02,1,0,0,2023-04-08 13:40:00,0,2.96,3.07,23.4,118.78,1139,9.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,77.6,2,0,0,2023-04-08 13:40:00,0,5.33,0,23.28,115.33,1139,9.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,80.02,2,1,0.5,2023-04-08 13:40:00,0,2.92,0,23.4,115.71,1139,9.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,80.02,2,1,0.5,2023-04-08 13:40:00,0,2.96,0,23.4,115.71,1139,9.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,77.6,2,1,0.5,2023-04-08 13:40:00,0,5.33,0,23.38,115.33,1139,9.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,80.02,1,0,0,2023-04-08 13:40:00,0,2.92,3.07,23.4,118.78,1139,9.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,77.6,1,0,0,2023-04-08 13:40:00,0,5.33,22.49,23.28,137.82,1139,9.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,78.44,3,2,0.6666666667,2023-04-08 13:40:00,0,2.84,0,22.96,113.75,1139,9.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10902,597,2022-08-01 00:00:00,2025-03-31 00:00:00,10902,10902,3BHK,78.44,3,1,0.3333333333,2023-04-08 13:40:00,0,2.84,0,22.96,113.75,1139,9.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 12:56:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:03:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:05:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:06:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:07:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:08:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:10:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:11:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:12:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:13:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:14:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:15:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:16:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:25:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:27:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:56:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:38:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:53:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:54:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:55:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:12:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:17:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:17:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:28:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:29:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:30:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:35:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:36:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:37:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 13:59:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:01:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:02:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:03:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:04:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:05:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:07:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:08:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:09:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:10:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,593,2021-12-01 00:00:00,2024-11-30 00:00:00,10905,10905,Bangalow / Villas,70.18,39,0,0,2022-03-28 14:11:00,4.03,0,0,0,116.12,1143,102.19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,601,2022-04-01 00:00:00,2027-02-13 00:00:00,10907,10907,2BHK,60.4,1,0,0,2022-03-08 07:26:00,0,1.39,0,30.78,92.57,1138,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,601,2022-04-01 00:00:00,2027-02-13 00:00:00,10907,10907,3BHK,133.46,4,0,0,2022-03-08 07:26:00,0,23.8,0,47.21,204.46,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,601,2022-04-01 00:00:00,2027-02-13 00:00:00,10907,10907,3BHK,89.22,5,0,0,2022-03-08 07:26:00,0,5.67,0,41.72,136.61,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,595,2022-04-20 00:00:00,2025-04-20 00:00:00,10908,10908,1BHK,33.76,455,265,0.5824175824,2023-02-16 18:20:00,0,2.4,0,15.14,42.07,1137,5.91,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,595,2022-04-20 00:00:00,2025-04-20 00:00:00,10908,10908,2BHK,54.51,452,182,0.4026548673,2023-02-16 18:20:00,0,2.4,0,22.08,64.77,1138,7.86,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,2BHK,68.6,12,12,1,2022-03-05 00:38:00,0,7.53,0,40.99,76.13,1138,3.43,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,2BHK,69.72,12,12,1,2022-03-05 00:38:00,0,8.26,0,41.99,77.98,1138,3.05,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,2BHK,70.03,12,12,1,2022-03-05 00:38:00,0,7.82,0,41.92,77.85,1138,3.46,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,2BHK,70.04,12,12,1,2022-03-05 00:38:00,0,7.9,0,41.97,77.94,1138,3.44,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,2BHK,81.28,12,12,1,2022-03-05 00:38:00,0,6.36,0,47.19,87.64,1138,3.4,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,3BHK,97.41,12,12,1,2022-03-05 00:38:00,0,14.03,0,60.01,111.44,1139,3.43,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,3BHK,97.72,12,12,1,2022-03-05 00:38:00,0,13.86,0,60.08,111.58,1139,3.15,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,601,2008-12-30 00:00:00,2020-09-28 00:00:00,10909,10909,3BHK,109.33,12,12,1,2022-03-05 00:38:00,0,11.21,0,64.91,120.54,1139,3.37,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,601,2014-04-07 00:00:00,2023-10-31 00:00:00,10910,10910,2BHK,64.71,14,14,1,2023-04-07 12:37:00,0,2.58,0,32.58,67.29,1138,6.24,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,601,2014-04-07 00:00:00,2023-10-31 00:00:00,10910,10910,2BHK,60.77,14,14,1,2023-04-07 12:37:00,0,633,0,3138,67.1,1138,5.89,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,601,2014-04-07 00:00:00,2023-10-31 00:00:00,10910,10910,3BHK,86.82,14,14,1,2023-04-07 12:37:00,0,11.08,0,46.1,97.9,1139,8.04,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,601,2014-04-07 00:00:00,2023-10-31 00:00:00,10910,10910,3BHK,96.32,14,14,1,2023-04-07 12:37:00,0,6.54,0,48.11,102.86,1139,7.89,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10911,595,2014-08-12 00:00:00,2018-04-20 00:00:00,10911,10911,3BHK,132.34,11,11,1,2022-03-15 12:07:00,0,6.3,0,19.05,147.18,1139,9.15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10911,595,2014-08-12 00:00:00,2018-04-20 00:00:00,10911,10911,3BHK,144.27,11,11,1,2022-03-15 12:07:00,0,12.18,0,19.05,168.19,1139,9.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10914,595,2012-07-19 00:00:00,2019-01-02 00:00:00,10914,10914,2BHK,94.82,22,22,1,2022-03-11 14:25:00,0,0,0,10.52,118.53,1138,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10914,595,2012-07-19 00:00:00,2019-01-02 00:00:00,10914,10914,3BHK,118.53,28,28,1,2022-03-11 14:25:00,0,0,0,10.52,158.84,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10914,595,2012-07-19 00:00:00,2019-01-02 00:00:00,10914,10914,4BHK,254.14,3,3,1,2022-03-11 14:25:00,0,0,0,21.04,317.68,1140,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10916,601,2022-07-01 00:00:00,2027-06-30 00:00:00,10916,10916,2BHK,76.24,6,2,0.3333333333,2023-04-03 11:26:00,0,5.44,0,23.71,112.54,1138,7.15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10916,601,2022-07-01 00:00:00,2027-06-30 00:00:00,10916,10916,2BHK,62.8,1,0,0,2023-04-03 11:26:00,0,6.01,18.62,20.43,97,1138,7.76,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
